Date,CAD,CNY
1987-04-03,1.308,3.7314
1987-04-06,1.3077,3.7314
1987-04-07,1.3057,3.7314
1987-04-08,1.3077,3.7314
1987-04-09,1.3028,3.7314
1987-04-10,1.3023,3.7314
1987-04-13,1.3028,3.7314
1987-04-14,1.3195,3.7314
1987-04-15,1.3247,3.7314
1987-04-16,1.3185,3.7314
1987-04-17,1.32,3.7314
1987-04-20,1.3183,3.7314
1987-04-21,1.322,3.7314
1987-04-22,1.3305,3.7314
1987-04-23,1.3317,3.7314
1987-04-24,1.3363,3.7314
1987-04-27,1.338,3.7314
1987-04-28,1.3354,3.7314
1987-04-29,1.3363,3.7314
1987-04-30,1.3371,3.7314
1987-05-01,1.338,3.7314
1987-05-04,1.3447,3.7314
1987-05-05,1.342,3.7314
1987-05-06,1.3363,3.7314
1987-05-07,1.3365,3.7314
1987-05-08,1.337,3.7314
1987-05-11,1.335,3.7314
1987-05-12,1.3358,3.7314
1987-05-13,1.3393,3.7314
1987-05-14,1.3391,3.7314
1987-05-15,1.3403,3.7314
1987-05-18,1.3406,3.7314
1987-05-19,1.3406,3.7314
1987-05-20,1.346,3.7314
1987-05-21,1.348,3.7314
1987-05-22,1.3482,3.7314
1987-05-25,1.3482,3.7314
1987-05-26,1.3445,3.7314
1987-05-27,1.3467,3.7314
1987-05-28,1.344,3.7314
1987-05-29,1.3388,3.7314
1987-06-01,1.338,3.7314
1987-06-02,1.3422,3.7314
1987-06-03,1.3435,3.7314
1987-06-04,1.3414,3.7314
1987-06-05,1.3437,3.7314
1987-06-08,1.3433,3.7314
1987-06-09,1.3427,3.7314
1987-06-10,1.3394,3.7314
1987-06-11,1.3423,3.7314
1987-06-12,1.3398,3.7314
1987-06-15,1.3412,3.7314
1987-06-16,1.341,3.7314
1987-06-17,1.3407,3.7314
1987-06-18,1.3415,3.7314
1987-06-19,1.3393,3.7314
1987-06-22,1.3353,3.7314
1987-06-23,1.334,3.7314
1987-06-24,1.3337,3.7314
1987-06-25,1.3303,3.7314
1987-06-26,1.3327,3.7314
1987-06-29,1.3337,3.7314
1987-06-30,1.3315,3.7314
1987-07-01,1.3305,3.7314
1987-07-02,1.3303,3.7314
1987-07-03,1.3279,3.7314
1987-07-06,1.3282,3.7314
1987-07-07,1.3232,3.7314
1987-07-08,1.3245,3.7314
1987-07-09,1.3235,3.7314
1987-07-10,1.3211,3.7314
1987-07-13,1.3199,3.7314
1987-07-14,1.3179,3.7314
1987-07-15,1.3236,3.7314
1987-07-16,1.3217,3.7314
1987-07-17,1.3188,3.7314
1987-07-20,1.3189,3.7314
1987-07-21,1.3213,3.7314
1987-07-22,1.3212,3.7314
1987-07-23,1.3292,3.7314
1987-07-24,1.3388,3.7314
1987-07-27,1.3348,3.7314
1987-07-28,1.3334,3.7314
1987-07-29,1.3325,3.7314
1987-07-30,1.3326,3.7314
1987-07-31,1.328,3.7314
1987-08-03,1.3241,3.7314
1987-08-04,1.3258,3.7314
1987-08-05,1.3251,3.7314
1987-08-06,1.3231,3.7314
1987-08-07,1.3262,3.7314
1987-08-10,1.3287,3.7314
1987-08-11,1.3298,3.7314
1987-08-12,1.3315,3.7314
1987-08-13,1.3294,3.7314
1987-08-14,1.3312,3.7314
1987-08-17,1.3311,3.7314
1987-08-18,1.3317,3.7314
1987-08-19,1.3308,3.7314
1987-08-20,1.3271,3.7314
1987-08-21,1.325,3.7314
1987-08-24,1.3213,3.7314
1987-08-25,1.3195,3.7314
1987-08-26,1.3223,3.7314
1987-08-27,1.317,3.7314
1987-08-28,1.3183,3.7314
1987-08-31,1.3196,3.7314
1987-09-01,1.3173,3.7314
1987-09-02,1.3155,3.7314
1987-09-03,1.3142,3.7314
1987-09-04,1.3142,3.7314
1987-09-07,1.3142,3.7314
1987-09-08,1.313,3.7314
1987-09-09,1.3204,3.7314
1987-09-10,1.3215,3.7314
1987-09-11,1.3183,3.7314
1987-09-14,1.3184,3.7314
1987-09-15,1.3153,3.7314
1987-09-16,1.3178,3.7314
1987-09-17,1.3155,3.7314
1987-09-18,1.3136,3.7314
1987-09-21,1.315,3.7314
1987-09-22,1.3178,3.7314
1987-09-23,1.3174,3.7314
1987-09-24,1.316,3.7314
1987-09-25,1.3123,3.7314
1987-09-28,1.3114,3.7314
1987-09-29,1.31,3.7314
1987-09-30,1.3095,3.7314
1987-10-01,1.307,3.7314
1987-10-02,1.3085,3.7314
1987-10-05,1.309,3.7314
1987-10-06,1.3049,3.7314
1987-10-07,1.3052,3.7314
1987-10-08,1.304,3.7314
1987-10-09,1.307,3.7314
1987-10-12,1.307,3.7314
1987-10-13,1.306,3.7314
1987-10-14,1.306,3.7314
1987-10-15,1.3009,3.7314
1987-10-16,1.2985,3.7314
1987-10-19,1.2966,3.7314
1987-10-20,1.3192,3.7314
1987-10-21,1.3145,3.7314
1987-10-22,1.3167,3.7314
1987-10-23,1.314,3.7314
1987-10-26,1.3155,3.7314
1987-10-27,1.3183,3.7314
1987-10-28,1.3185,3.7314
1987-10-29,1.318,3.7314
1987-10-30,1.3162,3.7314
1987-11-02,1.3145,3.7314
1987-11-03,1.322,3.7314
1987-11-04,1.3236,3.7314
1987-11-05,1.3236,3.7314
1987-11-06,1.3205,3.7314
1987-11-09,1.3204,3.7314
1987-11-10,1.32,3.7314
1987-11-11,1.32,3.7314
1987-11-12,1.3175,3.7314
1987-11-13,1.319,3.7314
1987-11-16,1.3177,3.7314
1987-11-17,1.3172,3.7314
1987-11-18,1.315,3.7314
1987-11-19,1.3107,3.7314
1987-11-20,1.3137,3.7314
1987-11-23,1.3115,3.7314
1987-11-24,1.315,3.7314
1987-11-25,1.31,3.7314
1987-11-26,1.31,3.7314
1987-11-27,1.3091,3.7314
1987-11-30,1.3081,3.7314
1987-12-01,1.3138,3.7314
1987-12-02,1.3134,3.7314
1987-12-03,1.3117,3.7314
1987-12-04,1.3108,3.7314
1987-12-07,1.3112,3.7314
1987-12-08,1.3097,3.7314
1987-12-09,1.3075,3.7314
1987-12-10,1.3055,3.7314
1987-12-11,1.3056,3.7314
1987-12-14,1.3077,3.7314
1987-12-15,1.3074,3.7314
1987-12-16,1.3086,3.7314
1987-12-17,1.306,3.7314
1987-12-18,1.3065,3.7314
1987-12-21,1.3074,3.7314
1987-12-22,1.3058,3.7314
1987-12-23,1.3068,3.7314
1987-12-24,1.307,3.7314
1987-12-25,1.307,3.7314
1987-12-28,1.3037,3.7314
1987-12-29,1.3053,3.7314
1987-12-30,1.3033,3.7314
1987-12-31,1.3002,3.7314
1988-01-01,1.3002,3.7314
1988-01-04,1.299,3.7314
1988-01-05,1.2965,3.7314
1988-01-06,1.2894,3.7314
1988-01-07,1.2878,3.7314
1988-01-08,1.2854,3.7314
1988-01-11,1.2897,3.7314
1988-01-12,1.286,3.7314
1988-01-13,1.2888,3.7314
1988-01-14,1.2911,3.7314
1988-01-15,1.2862,3.7314
1988-01-18,1.2862,3.7314
1988-01-19,1.287,3.7314
1988-01-20,1.2825,3.7314
1988-01-21,1.2827,3.7314
1988-01-22,1.2798,3.7314
1988-01-25,1.2802,3.7314
1988-01-26,1.2805,3.7314
1988-01-27,1.2789,3.7314
1988-01-28,1.2768,3.7314
1988-01-29,1.276,3.7314
1988-02-01,1.2741,3.7314
1988-02-02,1.275,3.7314
1988-02-03,1.275,3.7314
1988-02-04,1.2712,3.7314
1988-02-05,1.2676,3.7314
1988-02-08,1.2659,3.7314
1988-02-09,1.2664,3.7314
1988-02-10,1.2695,3.7314
1988-02-11,1.2665,3.7314
1988-02-12,1.2625,3.7314
1988-02-15,1.2625,3.7314
1988-02-16,1.2682,3.7314
1988-02-17,1.2656,3.7314
1988-02-18,1.2684,3.7314
1988-02-19,1.2708,3.7314
1988-02-22,1.2738,3.7314
1988-02-23,1.2706,3.7314
1988-02-24,1.2647,3.7314
1988-02-25,1.2645,3.7314
1988-02-26,1.2634,3.7314
1988-02-29,1.2606,3.7314
1988-03-01,1.257,3.7314
1988-03-02,1.2558,3.7314
1988-03-03,1.2535,3.7314
1988-03-04,1.2559,3.7314
1988-03-07,1.256,3.7314
1988-03-08,1.2536,3.7314
1988-03-09,1.2535,3.7314
1988-03-10,1.2568,3.7314
1988-03-11,1.2563,3.7314
1988-03-14,1.2575,3.7314
1988-03-15,1.2562,3.7314
1988-03-16,1.2515,3.7314
1988-03-17,1.2495,3.7314
1988-03-18,1.249,3.7314
1988-03-21,1.2492,3.7314
1988-03-22,1.2472,3.7314
1988-03-23,1.2437,3.7314
1988-03-24,1.2428,3.7314
1988-03-25,1.2437,3.7314
1988-03-28,1.2373,3.7314
1988-03-29,1.236,3.7314
1988-03-30,1.2364,3.7314
1988-03-31,1.2342,3.7314
1988-04-01,1.2348,3.7314
1988-04-04,1.2366,3.7314
1988-04-05,1.2395,3.7314
1988-04-06,1.2406,3.7314
1988-04-07,1.245,3.7314
1988-04-08,1.248,3.7314
1988-04-11,1.2396,3.7314
1988-04-12,1.237,3.7314
1988-04-13,1.2384,3.7314
1988-04-14,1.2365,3.7314
1988-04-15,1.2335,3.7314
1988-04-18,1.2324,3.7314
1988-04-19,1.234,3.7314
1988-04-20,1.2285,3.7314
1988-04-21,1.2337,3.7314
1988-04-22,1.233,3.7314
1988-04-25,1.2318,3.7314
1988-04-26,1.229,3.7314
1988-04-27,1.2285,3.7314
1988-04-28,1.2315,3.7314
1988-04-29,1.2292,3.7314
1988-05-02,1.2314,3.7314
1988-05-03,1.2347,3.7314
1988-05-04,1.2355,3.7314
1988-05-05,1.2332,3.7314
1988-05-06,1.2379,3.7314
1988-05-09,1.2396,3.7314
1988-05-10,1.2384,3.7314
1988-05-11,1.2322,3.7314
1988-05-12,1.2313,3.7314
1988-05-13,1.2338,3.7314
1988-05-16,1.2335,3.7314
1988-05-17,1.236,3.7314
1988-05-18,1.2409,3.7314
1988-05-19,1.2434,3.7314
1988-05-20,1.2423,3.7314
1988-05-23,1.2431,3.7314
1988-05-24,1.2415,3.7314
1988-05-25,1.2433,3.7314
1988-05-26,1.2375,3.7314
1988-05-27,1.24,3.7314
1988-05-30,1.24,3.7314
1988-05-31,1.2339,3.7314
1988-06-01,1.2325,3.7314
1988-06-02,1.233,3.7314
